x_openingsales,open_res_own_snow_6,open_res_own_snow_0,open_res_own_rain_6,open_res_own_rain_0,open_res_own_mat5_10_6,open_res_own_mat5_10_0,open_res_own_mat5_15_6,open_res_own_mat5_15_0,open_res_own_mat5_20_6,open_res_own_mat5_20_0,open_res_own_mat5_25_6,open_res_own_mat5_25_0,open_res_own_mat5_30_6,open_res_own_mat5_30_0,open_res_own_mat5_35_6,open_res_own_mat5_35_0,open_res_own_mat5_40_6,open_res_own_mat5_40_0,open_res_own_mat5_45_6,open_res_own_mat5_45_0,open_res_own_mat5_50_6,open_res_own_mat5_50_0,open_res_own_mat5_55_6,open_res_own_mat5_55_0,open_res_own_mat5_60_6,open_res_own_mat5_60_0,open_res_own_mat5_65_6,open_res_own_mat5_65_0,open_res_own_mat5_70_6,open_res_own_mat5_70_0,open_res_own_mat5_75_6,open_res_own_mat5_75_0,open_res_own_mat5_80_6,open_res_own_mat5_80_0,open_res_own_mat5_85_6,open_res_own_mat5_85_0,open_res_own_mat5_90_6,open_res_own_mat5_90_0,open_res_own_mat5_95_6,open_res_own_mat5_95_0,open_res_own_prec_0_6,open_res_own_prec_0_0,open_res_own_prec_1_6,open_res_own_prec_1_0,open_res_own_prec_2_6,open_res_own_prec_2_0,open_res_own_prec_3_6,open_res_own_prec_3_0,open_res_own_prec_4_6,open_res_own_prec_4_0,open_res_own_prec_5_6,open_res_own_prec_5_0,y_ticketsales
1.4863386,-.001723271,.033129085,.1549716,.26837859,.045392312,.032713231,.013447639,.038376957,.004246044,.0042621498,-.02166873,.025446441,.0094631063,.038233098,-.053316228,.0037063623,.024042521,-.068592019,-.032727577,-.073154181,-.013424721,-.062610313,.0065060724,.025169354,-.038376369,-.024400899,-.0084276637,-.0029453177,.013607594,.015170602,.014156118,.014015279,.040385768,.043177377,-.0075928434,-.0066322838,-.0030126025,-.0084202848,.0072995592,.0064844508,-.00022892398,-.15253055,.017107468,.11263145,-.0080143716,.021305677,-.0036604553,.012432362,-.0016174027,.0018402943,-.0035863135,.0043207761,.53997141
1.2678791,-.001723271,.033129085,.1549716,.26837859,.045392312,.032713231,.013447639,.038376957,.004246044,.0042621498,-.02166873,.025446441,.0094631063,.038233098,-.053316228,.0037063623,.024042521,-.068592019,-.032727577,-.073154181,-.013424721,-.062610313,.0065060724,.025169354,-.038376369,-.024400899,-.0084276637,-.0029453177,.013607594,.015170602,.014156118,.014015279,.040385768,.043177377,-.0075928434,-.0066322838,-.0030126025,-.0084202848,.0072995592,.0064844508,-.00022892398,-.15253055,.017107468,.11263145,-.0080143716,.021305677,-.0036604553,.012432362,-.0016174027,.0018402943,-.0035863135,.0043207761,.3822678
7.0781455,.18028361,.24390236,.13655046,.14838962,.018707445,-.0016491754,.025904505,.020978089,.047178287,.014505572,.074680947,.055281971,.064354993,.020181758,-.012394049,.0068034353,-.069754973,.0020577621,-.036634762,-.0047989702,-.041873623,-.0067251534,-.048413292,-.053471953,-.023558838,.0012819814,.026269965,.012872306,-.014642447,-.022421168,-.022683818,-.030037407,.018620159,-.002350426,-.0093456153,-.0098709399,-.0033895057,-.0087971883,.0069746156,.0061595072,-.12647295,-.1762643,.044018518,.03305288,.024443097,.060213611,.029515283,.072399929,.012976171,.012623087,.015519877,-.0020252063,3.4409657
4.5116439,.18028361,.24390236,.13655046,.14838962,.018707445,-.0016491754,.025904505,.020978089,.047178287,.014505572,.074680947,.055281971,.064354993,.020181758,-.012394049,.0068034353,-.069754973,.0020577621,-.036634762,-.0047989702,-.041873623,-.0067251534,-.048413292,-.053471953,-.023558838,.0012819814,.026269965,.012872306,-.014642447,-.022421168,-.022683818,-.030037407,.018620159,-.002350426,-.0093456153,-.0098709399,-.0033895057,-.0087971883,.0069746156,.0061595072,-.12647295,-.1762643,.044018518,.03305288,.024443097,.060213611,.029515283,.072399929,.012976171,.012623087,.015519877,-.0020252063,2.8111403
6.4047194,.18028361,.24390236,.13655046,.14838962,.018707445,-.0016491754,.025904505,.020978089,.047178287,.014505572,.074680947,.055281971,.064354993,.020181758,-.012394049,.0068034353,-.069754973,.0020577621,-.036634762,-.0047989702,-.041873623,-.0067251534,-.048413292,-.053471953,-.023558838,.0012819814,.026269965,.012872306,-.014642447,-.022421168,-.022683818,-.030037407,.018620159,-.002350426,-.0093456153,-.0098709399,-.0033895057,-.0087971883,.0069746156,.0061595072,-.12647295,-.1762643,.044018518,.03305288,.024443097,.060213611,.029515283,.072399929,.012976171,.012623087,.015519877,-.0020252063,2.8547359
3.7872758,-.018757619,.050984927,.086526126,.24960175,-.012778721,.0069145537,-.008753133,.00029932018,-.016049895,-.0073603019,-.025207317,-.0426348,-.025785778,-.048222065,.028388217,-.061218161,.00014349553,-.064315856,.028113265,-.0084881457,-.017690668,.14004152,.0096704653,.045885019,.056379035,.018095845,.0099554202,.015647616,-.011024182,.012540366,-.0032166983,.00044974723,-.0082634715,.001507609,-.0072134114,-.0062528518,-.0026061356,-.0080138184,.0059395204,.0051244115,-.014027954,-.23100141,.048782684,.13474678,-.0036068973,.081973895,-.01722452,.019382175,-.0075776954,-.0051791845,-.0063456115,.000077757941,3.2586415
3.0215216,-.018757619,.050984927,.086526126,.24960175,-.012778721,.0069145537,-.008753133,.00029932018,-.016049895,-.0073603019,-.025207317,-.0426348,-.025785778,-.048222065,.028388217,-.061218161,.00014349553,-.064315856,.028113265,-.0084881457,-.017690668,.14004152,.0096704653,.045885019,.056379035,.018095845,.0099554202,.015647616,-.011024182,.012540366,-.0032166983,.00044974723,-.0082634715,.001507609,-.0072134114,-.0062528518,-.0026061356,-.0080138184,.0059395204,.0051244115,-.014027954,-.23100141,.048782684,.13474678,-.0036068973,.081973895,-.01722452,.019382175,-.0075776954,-.0051791845,-.0063456115,.000077757941,3.0156102
3.5691798,-.018757619,.050984927,.086526126,.24960175,-.012778721,.0069145537,-.008753133,.00029932018,-.016049895,-.0073603019,-.025207317,-.0426348,-.025785778,-.048222065,.028388217,-.061218161,.00014349553,-.064315856,.028113265,-.0084881457,-.017690668,.14004152,.0096704653,.045885019,.056379035,.018095845,.0099554202,.015647616,-.011024182,.012540366,-.0032166983,.00044974723,-.0082634715,.001507609,-.0072134114,-.0062528518,-.0026061356,-.0080138184,.0059395204,.0051244115,-.014027954,-.23100141,.048782684,.13474678,-.0036068973,.081973895,-.01722452,.019382175,-.0075776954,-.0051791845,-.0063456115,.000077757941,3.466188
1.864553,-.051736858,.066957578,.10797338,.063992985,-.00087840378,-.0021279745,.011093265,-.004377841,.0037112951,.0026704522,.001081546,-.0059719062,-.009811854,.035403144,-.0035077448,.05258438,.017564164,.054820675,-.0077006682,-.030526696,.048217472,-.023505928,.018664675,-.03856447,-.035739325,-.0055113905,-.022328556,-.0058631469,-.01248668,-.012824677,-.017708704,-.014893156,.018243523,.012364772,-.0088047506,-.007844191,-.0043971776,-.0098048598,.0047879233,.0039728149,-.048331439,-.01465737,.019460049,-.013854453,.048758913,-.0018437091,-.0070206001,.0077813999,-.003301674,.017691165,-.0095652444,.004882968,1.7949824
1.7276692,-.051736858,.066957578,.10797338,.063992985,-.00087840378,-.0021279745,.011093265,-.004377841,.0037112951,.0026704522,.001081546,-.0059719062,-.009811854,.035403144,-.0035077448,.05258438,.017564164,.054820675,-.0077006682,-.030526696,.048217472,-.023505928,.018664675,-.03856447,-.035739325,-.0055113905,-.022328556,-.0058631469,-.01248668,-.012824677,-.017708704,-.014893156,.018243523,.012364772,-.0088047506,-.007844191,-.0043971776,-.0098048598,.0047879233,.0039728149,-.048331439,-.01465737,.019460049,-.013854453,.048758913,-.0018437091,-.0070206001,.0077813999,-.003301674,.017691165,-.0095652444,.004882968,1.3755316
1.6236601,-.051736858,.066957578,.10797338,.063992985,-.00087840378,-.0021279745,.011093265,-.004377841,.0037112951,.0026704522,.001081546,-.0059719062,-.009811854,.035403144,-.0035077448,.05258438,.017564164,.054820675,-.0077006682,-.030526696,.048217472,-.023505928,.018664675,-.03856447,-.035739325,-.0055113905,-.022328556,-.0058631469,-.01248668,-.012824677,-.017708704,-.014893156,.018243523,.012364772,-.0088047506,-.007844191,-.0043971776,-.0098048598,.0047879233,.0039728149,-.048331439,-.01465737,.019460049,-.013854453,.048758913,-.0018437091,-.0070206001,.0077813999,-.003301674,.017691165,-.0095652444,.004882968,1.1228322
1.0147855,-.070091017,-.062217023,.27142513,.14110139,-.01120609,-.011821679,-.0051980447,-.0041944915,-.0090749757,-.0086418428,-.027955068,-.038088087,-.063368969,-.085777417,.027410693,-.0085477754,.10396363,.051841866,.0029638673,-.039575104,.027384024,.04784584,.02090434,.029755047,-.028155565,.014607274,-.024567287,.020900602,-.0031321547,.025260242,.003359427,.024997793,-.016912492,-.017722934,-.0036045588,-.0018057761,.0045453007,-.00086238183,.0026439351,.0018288266,-.029414454,-.0086308056,.0065530799,-.00028175913,.029607864,-.00085898431,.009148526,.019850282,-.0045918538,-.0057777348,-.011303153,-.0043009892,.6323486
.49709058,-.070091017,-.062217023,.27142513,.14110139,-.01120609,-.011821679,-.0051980447,-.0041944915,-.0090749757,-.0086418428,-.027955068,-.038088087,-.063368969,-.085777417,.027410693,-.0085477754,.10396363,.051841866,.0029638673,-.039575104,.027384024,.04784584,.02090434,.029755047,-.028155565,.014607274,-.024567287,.020900602,-.0031321547,.025260242,.003359427,.024997793,-.016912492,-.017722934,-.0036045588,-.0018057761,.0045453007,-.00086238183,.0026439351,.0018288266,-.029414454,-.0086308056,.0065530799,-.00028175913,.029607864,-.00085898431,.009148526,.019850282,-.0045918538,-.0057777348,-.011303153,-.0043009892,.31397423
.93603301,-.070091017,-.062217023,.27142513,.14110139,-.01120609,-.011821679,-.0051980447,-.0041944915,-.0090749757,-.0086418428,-.027955068,-.038088087,-.063368969,-.085777417,.027410693,-.0085477754,.10396363,.051841866,.0029638673,-.039575104,.027384024,.04784584,.02090434,.029755047,-.028155565,.014607274,-.024567287,.020900602,-.0031321547,.025260242,.003359427,.024997793,-.016912492,-.017722934,-.0036045588,-.0018057761,.0045453007,-.00086238183,.0026439351,.0018288266,-.029414454,-.0086308056,.0065530799,-.00028175913,.029607864,-.00085898431,.009148526,.019850282,-.0045918538,-.0057777348,-.011303153,-.0043009892,.47473603
1.9910123,-.13377486,-.027896721,-.073947154,.08125931,-.026695849,-.02835856,-.028063308,-.017845755,-.046336431,-.046113115,-.079927146,-.087540366,-.079453871,-.039647564,-.0030913097,.057098128,.05656423,.072118841,.064713717,.081468754,.091678873,-.016457943,.0044859978,.0091433506,-.018269511,-.0082032923,.046663977,.0045649516,-.00047404628,.016592992,.0093881181,.010488311,.0041865804,-.0066764816,-.0026744979,-.0017139384,.0042356583,-.0011720239,.0030688152,.0022537066,.051972546,.0272955,-.015865626,.0089273099,-.017207304,-.019172333,-.010689516,-.010046434,-.0008457962,-.00077434268,-.0073643103,-.006229708,1.0031244
1.4471198,-.13377486,-.027896721,-.073947154,.08125931,-.026695849,-.02835856,-.028063308,-.017845755,-.046336431,-.046113115,-.079927146,-.087540366,-.079453871,-.039647564,-.0030913097,.057098128,.05656423,.072118841,.064713717,.081468754,.091678873,-.016457943,.0044859978,.0091433506,-.018269511,-.0082032923,.046663977,.0045649516,-.00047404628,.016592992,.0093881181,.010488311,.0041865804,-.0066764816,-.0026744979,-.0017139384,.0042356583,-.0011720239,.0030688152,.0022537066,.051972546,.0272955,-.015865626,.0089273099,-.017207304,-.019172333,-.010689516,-.010046434,-.0008457962,-.00077434268,-.0073643103,-.006229708,.98214412
2.6028161,-.13377486,-.027896721,-.073947154,.08125931,-.026695849,-.02835856,-.028063308,-.017845755,-.046336431,-.046113115,-.079927146,-.087540366,-.079453871,-.039647564,-.0030913097,.057098128,.05656423,.072118841,.064713717,.081468754,.091678873,-.016457943,.0044859978,.0091433506,-.018269511,-.0082032923,.046663977,.0045649516,-.00047404628,.016592992,.0093881181,.010488311,.0041865804,-.0066764816,-.0026744979,-.0017139384,.0042356583,-.0011720239,.0030688152,.0022537066,.051972546,.0272955,-.015865626,.0089273099,-.017207304,-.019172333,-.010689516,-.010046434,-.0008457962,-.00077434268,-.0073643103,-.006229708,1.5911411
3.5678546,-.042450592,-.07898622,-.041661751,-.10881183,.087047465,.11582259,-.0018259567,.031489428,-.044994403,-.02578509,.015781714,-.021038048,-.013719449,.038900129,.080419093,-.0047064438,.059484698,-.018132698,-.050031107,-.015526763,-.049279481,.0089794425,-.043974329,.014925374,-.011820694,-.040237989,.013629408,-.020552566,-.02367821,-.015277275,-.016159063,-.028164722,-.0035846189,-.023400297,-.0021375448,-.0021375448,.0022348708,.0022348708,.0026076119,.0026076119,.004185407,.092097893,-.0028880211,-.044351693,-.012583794,-.024844721,.010762431,-.011494484,-.0060669673,-.0042986665,.0065909517,-.0071083233,1.8522773
3.8005209,-.042450592,-.07898622,-.041661751,-.10881183,.087047465,.11582259,-.0018259567,.031489428,-.044994403,-.02578509,.015781714,-.021038048,-.013719449,.038900129,.080419093,-.0047064438,.059484698,-.018132698,-.050031107,-.015526763,-.049279481,.0089794425,-.043974329,.014925374,-.011820694,-.040237989,.013629408,-.020552566,-.02367821,-.015277275,-.016159063,-.028164722,-.0035846189,-.023400297,-.0021375448,-.0021375448,.0022348708,.0022348708,.0026076119,.0026076119,.004185407,.092097893,-.0028880211,-.044351693,-.012583794,-.024844721,.010762431,-.011494484,-.0060669673,-.0042986665,.0065909517,-.0071083233,1.3373525
2.7568407,-.0067945994,-.028899601,.01404253,.0031554108,-.058165662,-.060458753,-.038132172,-.049289837,.0047593573,-.048487131,.056188975,.025080476,.096728481,.049351398,.012787122,.077246718,.004237073,-.0013664757,.0041680336,-.030010458,-.039075151,.026901128,-.043203495,.039671797,-.002303412,.019097792,.041069604,.0066742133,-.0077014603,-.01598791,-.014411201,-.014985084,-.020573489,-.021803044,-.0033807475,-.0024201879,.0043110736,-.001096609,.0026970785,.00188197,-.0078511182,-.064007118,.010946564,.027382299,.0014252542,.0080529358,.004583213,.0081619211,-.0018941786,.015791031,-.0072097303,.0046189385,1.1374068
3.2179403,-.0067945994,-.028899601,.01404253,.0031554108,-.058165662,-.060458753,-.038132172,-.049289837,.0047593573,-.048487131,.056188975,.025080476,.096728481,.049351398,.012787122,.077246718,.004237073,-.0013664757,.0041680336,-.030010458,-.039075151,.026901128,-.043203495,.039671797,-.002303412,.019097792,.041069604,.0066742133,-.0077014603,-.01598791,-.014411201,-.014985084,-.020573489,-.021803044,-.0033807475,-.0024201879,.0043110736,-.001096609,.0026970785,.00188197,-.0078511182,-.064007118,.010946564,.027382299,.0014252542,.0080529358,.004583213,.0081619211,-.0018941786,.015791031,-.0072097303,.0046189385,1.8225219
1.9486349,-.0067945994,-.028899601,.01404253,.0031554108,-.058165662,-.060458753,-.038132172,-.049289837,.0047593573,-.048487131,.056188975,.025080476,.096728481,.049351398,.012787122,.077246718,.004237073,-.0013664757,.0041680336,-.030010458,-.039075151,.026901128,-.043203495,.039671797,-.002303412,.019097792,.041069604,.0066742133,-.0077014603,-.01598791,-.014411201,-.014985084,-.020573489,-.021803044,-.0033807475,-.0024201879,.0043110736,-.001096609,.0026970785,.00188197,-.0078511182,-.064007118,.010946564,.027382299,.0014252542,.0080529358,.004583213,.0081619211,-.0018941786,.015791031,-.0072097303,.0046189385,.61374277
.25027335,-.037397008,.011710206,-.10288049,.095835432,-.03757529,-.034616377,-.017076591,-.008735938,-.039990149,-.027553512,.016616389,-.021707712,.012532199,.026381584,-.039537948,.019378707,.017004315,-.036525633,.026847199,-.014762244,.060010057,.045082066,.041070376,.037182197,-.01278878,-.009432097,-.0023843711,.022286542,-.018439889,-.0016649341,-.002719928,.021607136,-.0038775795,-.017852135,-.0049340506,-.0032304914,.0026290196,.0017144044,.002615025,.0024484415,.029297557,-.047705408,-.010782798,.055990834,-.0060209422,-.0035687468,-.00078910828,-.00083724677,-.0028087315,-.00095717772,-.0088959774,-.0029222553,.20534147
.6875785,-.037397008,.011710206,-.10288049,.095835432,-.03757529,-.034616377,-.017076591,-.008735938,-.039990149,-.027553512,.016616389,-.021707712,.012532199,.026381584,-.039537948,.019378707,.017004315,-.036525633,.026847199,-.014762244,.060010057,.045082066,.041070376,.037182197,-.01278878,-.009432097,-.0023843711,.022286542,-.018439889,-.0016649341,-.002719928,.021607136,-.0038775795,-.017852135,-.0049340506,-.0032304914,.0026290196,.0017144044,.002615025,.0024484415,.029297557,-.047705408,-.010782798,.055990834,-.0060209422,-.0035687468,-.00078910828,-.00083724677,-.0028087315,-.00095717772,-.0088959774,-.0029222553,.30030131
.79275149,-.037397008,.011710206,-.10288049,.095835432,-.03757529,-.034616377,-.017076591,-.008735938,-.039990149,-.027553512,.016616389,-.021707712,.012532199,.026381584,-.039537948,.019378707,.017004315,-.036525633,.026847199,-.014762244,.060010057,.045082066,.041070376,.037182197,-.01278878,-.009432097,-.0023843711,.022286542,-.018439889,-.0016649341,-.002719928,.021607136,-.0038775795,-.017852135,-.0049340506,-.0032304914,.0026290196,.0017144044,.002615025,.0024484415,.029297557,-.047705408,-.010782798,.055990834,-.0060209422,-.0035687468,-.00078910828,-.00083724677,-.0028087315,-.00095717772,-.0088959774,-.0029222553,.40358812
1.2270343,.031717625,.0054995064,-.0028565195,-.085371993,-.0065516913,.088548496,-.016074993,-.0062968559,-.0060216808,-.021055251,-.084886178,-.063851185,-.03823493,-.035705671,-.0035644385,-.062624179,.0017234694,.013273634,-.013731644,.008213914,.0011142751,-.021737041,-.0053669061,-.027049283,.016130773,-.013530121,.044138879,.032015942,.036891013,.078378387,.047335457,.039025571,.017303543,-.0062875571,.0024670388,-.0024240213,.0044191731,-.00098850951,.0029088359,.0020937272,.072094388,.061462324,-.033084113,-.021089677,-.014626246,-.013031065,-.010187914,-.0095448317,-.004467499,-.0043960456,-.0097286161,-.013400701,.83804411
1.7297508,.031717625,.0054995064,-.0028565195,-.085371993,-.0065516913,.088548496,-.016074993,-.0062968559,-.0060216808,-.021055251,-.084886178,-.063851185,-.03823493,-.035705671,-.0035644385,-.062624179,.0017234694,.013273634,-.013731644,.008213914,.0011142751,-.021737041,-.0053669061,-.027049283,.016130773,-.013530121,.044138879,.032015942,.036891013,.078378387,.047335457,.039025571,.017303543,-.0062875571,.0024670388,-.0024240213,.0044191731,-.00098850951,.0029088359,.0020937272,.072094388,.061462324,-.033084113,-.021089677,-.014626246,-.013031065,-.010187914,-.0095448317,-.004467499,-.0043960456,-.0097286161,-.013400701,.85190296
2.3074057,.031717625,.0054995064,-.0028565195,-.085371993,-.0065516913,.088548496,-.016074993,-.0062968559,-.0060216808,-.021055251,-.084886178,-.063851185,-.03823493,-.035705671,-.0035644385,-.062624179,.0017234694,.013273634,-.013731644,.008213914,.0011142751,-.021737041,-.0053669061,-.027049283,.016130773,-.013530121,.044138879,.032015942,.036891013,.078378387,.047335457,.039025571,.017303543,-.0062875571,.0024670388,-.0024240213,.0044191731,-.00098850951,.0029088359,.0020937272,.072094388,.061462324,-.033084113,-.021089677,-.014626246,-.013031065,-.010187914,-.0095448317,-.004467499,-.0043960456,-.0097286161,-.013400701,1.2914845
3.1381519,-.12884638,-.018284844,-.00086202973,.2616809,-.034650072,-.030907309,-.015027977,-.035556551,-.013692622,-.055280603,-.00356466,-.071127921,.051554311,-.019339105,.02032306,-.022589924,-.027598348,-.039001606,.0029419544,.047742996,-.034059078,.055761363,-.022028811,.046213951,.032976676,.044997271,.040341537,.051171191,.015914053,.030355504,-.0059989737,-.016162599,-.013244693,.0086808894,-.0031388949,-.0011613544,.0046749534,.0032356984,.0042775753,.0029680952,-.040259518,-.15181918,-.0018669687,.041345831,.016171606,.057139389,.0074039358,.026844054,.012794254,.013192582,.005756685,.013297315,1.5899452
3.1348698,-.12884638,-.018284844,-.00086202973,.2616809,-.034650072,-.030907309,-.015027977,-.035556551,-.013692622,-.055280603,-.00356466,-.071127921,.051554311,-.019339105,.02032306,-.022589924,-.027598348,-.039001606,.0029419544,.047742996,-.034059078,.055761363,-.022028811,.046213951,.032976676,.044997271,.040341537,.051171191,.015914053,.030355504,-.0059989737,-.016162599,-.013244693,.0086808894,-.0031388949,-.0011613544,.0046749534,.0032356984,.0042775753,.0029680952,-.040259518,-.15181918,-.0018669687,.041345831,.016171606,.057139389,.0074039358,.026844054,.012794254,.013192582,.005756685,.013297315,1.5031879
.75560528,.0025206744,-.09023162,.02411088,-.00026301874,-.002481292,-.0030968813,-.004050198,-.0040944233,-.0051617958,-.017878197,.054348081,-.045055855,.1324719,.063841194,-.0066478862,.12469505,-.054238729,-.033524301,-.039568331,-.039774418,.0099418024,.0011069233,-.024396673,.028453393,-.024452735,-.019010933,-.0039486066,-.040676072,-.026259024,-.023435051,-.020695802,-.00061528443,-.0073245917,-.0068846974,.013574868,.01328334,.005880001,.00047231838,.003009005,.0021938963,.062960237,.013105587,-.029533155,.012703557,-.0097800819,-.0067241327,-.00864066,-.0059107663,-.0052380189,-.0032884353,-.0097683286,-.0098858131,.47006476
1.491997,.0025206744,-.09023162,.02411088,-.00026301874,-.002481292,-.0030968813,-.004050198,-.0040944233,-.0051617958,-.017878197,.054348081,-.045055855,.1324719,.063841194,-.0066478862,.12469505,-.054238729,-.033524301,-.039568331,-.039774418,.0099418024,.0011069233,-.024396673,.028453393,-.024452735,-.019010933,-.0039486066,-.040676072,-.026259024,-.023435051,-.020695802,-.00061528443,-.0073245917,-.0068846974,.013574868,.01328334,.005880001,.00047231838,.003009005,.0021938963,.062960237,.013105587,-.029533155,.012703557,-.0097800819,-.0067241327,-.00864066,-.0059107663,-.0052380189,-.0032884353,-.0097683286,-.0098858131,.87717628
1.1940557,.0025206744,-.09023162,.02411088,-.00026301874,-.002481292,-.0030968813,-.004050198,-.0040944233,-.0051617958,-.017878197,.054348081,-.045055855,.1324719,.063841194,-.0066478862,.12469505,-.054238729,-.033524301,-.039568331,-.039774418,.0099418024,.0011069233,-.024396673,.028453393,-.024452735,-.019010933,-.0039486066,-.040676072,-.026259024,-.023435051,-.020695802,-.00061528443,-.0073245917,-.0068846974,.013574868,.01328334,.005880001,.00047231838,.003009005,.0021938963,.062960237,.013105587,-.029533155,.012703557,-.0097800819,-.0067241327,-.00864066,-.0059107663,-.0052380189,-.0032884353,-.0097683286,-.0098858131,.5546366
.69218612,-.0068961778,-.10549154,-.011508293,-.090347968,-.011613268,-.012228858,-.0078230761,-.0078673018,-.0013963995,-.016825655,-.019893797,-.04083363,.01192678,-.027488565,-.037602611,-.043363184,-.015968839,.022900848,.014217497,.003577353,-.054475836,-.032843273,-.0049619279,-.049774632,-.007367983,.00078667415,.020406405,.084263243,.072472766,.099503748,.052937988,.04442919,-.010934597,-.020302715,-.0074895639,-.0065290043,.0045964285,.00044083261,.0029700364,.0021549277,.059297204,.06223888,-.0020926977,-.028094716,-.018276595,-.01981163,-.016298421,-.0020910644,-.0071486672,-.0047817212,-.015480827,-.0074597471,.36630458
.43106964,-.0068961778,-.10549154,-.011508293,-.090347968,-.011613268,-.012228858,-.0078230761,-.0078673018,-.0013963995,-.016825655,-.019893797,-.04083363,.01192678,-.027488565,-.037602611,-.043363184,-.015968839,.022900848,.014217497,.003577353,-.054475836,-.032843273,-.0049619279,-.049774632,-.007367983,.00078667415,.020406405,.084263243,.072472766,.099503748,.052937988,.04442919,-.010934597,-.020302715,-.0074895639,-.0065290043,.0045964285,.00044083261,.0029700364,.0021549277,.059297204,.06223888,-.0020926977,-.028094716,-.018276595,-.01981163,-.016298421,-.0020910644,-.0071486672,-.0047817212,-.015480827,-.0074597471,.23139501
.54877245,-.0068961778,-.10549154,-.011508293,-.090347968,-.011613268,-.012228858,-.0078230761,-.0078673018,-.0013963995,-.016825655,-.019893797,-.04083363,.01192678,-.027488565,-.037602611,-.043363184,-.015968839,.022900848,.014217497,.003577353,-.054475836,-.032843273,-.0049619279,-.049774632,-.007367983,.00078667415,.020406405,.084263243,.072472766,.099503748,.052937988,.04442919,-.010934597,-.020302715,-.0074895639,-.0065290043,.0045964285,.00044083261,.0029700364,.0021549277,.059297204,.06223888,-.0020926977,-.028094716,-.018276595,-.01981163,-.016298421,-.0020910644,-.0071486672,-.0047817212,-.015480827,-.0074597471,.25950101
2.0511234,.13571754,.055378236,.070289336,-.2341211,.0065589286,-.0062749037,.025453854,.0039223735,.073316962,.046157032,.049682718,.055924844,.0048486688,-.012215067,-.0051712203,.024198864,-.025716776,.063242406,-.027034786,-.0015463651,.022577617,.017652288,-.013082331,-.039581563,-.017502023,-.082374945,.022397012,-.023118846,-.046362307,.021140024,-.029252719,-.010019762,-.035019375,-.046992555,-.01211615,-.010312953,.003413049,-.0019946336,.0030088802,.0021937715,-.1229616,.05763318,.0074500251,-.028284878,.012926783,-.01033584,.060943235,-.00097951561,.0032980486,-.006110169,.038343508,-.011922774,1.1669251
2.4775734,.13571754,.055378236,.070289336,-.2341211,.0065589286,-.0062749037,.025453854,.0039223735,.073316962,.046157032,.049682718,.055924844,.0048486688,-.012215067,-.0051712203,.024198864,-.025716776,.063242406,-.027034786,-.0015463651,.022577617,.017652288,-.013082331,-.039581563,-.017502023,-.082374945,.022397012,-.023118846,-.046362307,.021140024,-.029252719,-.010019762,-.035019375,-.046992555,-.01211615,-.010312953,.003413049,-.0019946336,.0030088802,.0021937715,-.1229616,.05763318,.0074500251,-.028284878,.012926783,-.01033584,.060943235,-.00097951561,.0032980486,-.006110169,.038343508,-.011922774,1.1876262
2.3185391,.010834366,.01909464,.21035373,-.0016425188,.00050929049,-.00010629879,.00048509496,.00044086968,-.00060651201,-.0033088354,.00067874877,-.0010648166,-.0080382721,.0084873131,.01291214,.052059423,.030740118,.0232754,.014380461,.069531977,-.0015933834,-.04657805,.026080821,-.04134094,-.00095440005,.0032390202,-.045278151,.00067853957,-.028056877,-.031708125,-.035144515,-.026112981,-.0039947815,-.026949843,.028106231,.01277266,.004148751,.0037546468,.0056252405,.00293004,-.021124696,.065801829,.014995227,-.021688545,.0040626167,-.012516424,.005518469,-.010759276,.0002574987,-.0074003143,-.0037091125,-.013437263,1.6755167
2.0865021,.010834366,.01909464,.21035373,-.0016425188,.00050929049,-.00010629879,.00048509496,.00044086968,-.00060651201,-.0033088354,.00067874877,-.0010648166,-.0080382721,.0084873131,.01291214,.052059423,.030740118,.0232754,.014380461,.069531977,-.0015933834,-.04657805,.026080821,-.04134094,-.00095440005,.0032390202,-.045278151,.00067853957,-.028056877,-.031708125,-.035144515,-.026112981,-.0039947815,-.026949843,.028106231,.01277266,.004148751,.0037546468,.0056252405,.00293004,-.021124696,.065801829,.014995227,-.021688545,.0040626167,-.012516424,.005518469,-.010759276,.0002574987,-.0074003143,-.0037091125,-.013437263,.89094901
3.0623686,.010834366,.01909464,.21035373,-.0016425188,.00050929049,-.00010629879,.00048509496,.00044086968,-.00060651201,-.0033088354,.00067874877,-.0010648166,-.0080382721,.0084873131,.01291214,.052059423,.030740118,.0232754,.014380461,.069531977,-.0015933834,-.04657805,.026080821,-.04134094,-.00095440005,.0032390202,-.045278151,.00067853957,-.028056877,-.031708125,-.035144515,-.026112981,-.0039947815,-.026949843,.028106231,.01277266,.004148751,.0037546468,.0056252405,.00293004,-.021124696,.065801829,.014995227,-.021688545,.0040626167,-.012516424,.005518469,-.010759276,.0002574987,-.0074003143,-.0037091125,-.013437263,1.5307127
